id,customer_id,channel,date,interaction_type
2134,564,Social,2024-10-04,Upsell
2135,448,Web,2024-02-29,Upsell
2136,980,Phone,2024-11-21,Support
2137,369,Social,2024-07-20,Support
2138,980,Phone,2024-05-11,Inquiry
2139,183,Social,2024-06-27,Upsell
2140,177,Chat,2024-06-04,Feedback
2141,783,Social,2024-11-27,Feedback
2142,808,Chat,2024-05-10,Support
2143,749,Chat,2024-06-20,Inquiry
2144,651,Chat,2025-02-22,Upsell
2145,553,Social,2025-04-07,Inquiry
2146,27,Email,2024-12-20,Inquiry
2147,365,Email,2024-01-17,Inquiry
2148,280,Social,2024-03-26,Inquiry
2149,43,Social,2025-03-29,Support
2150,320,Social,2025-05-20,Inquiry
2151,785,Web,2024-02-08,Inquiry
2152,807,Chat,2025-05-14,Inquiry
2153,846,Social,2025-04-03,Upsell
2154,564,Phone,2024-07-29,Inquiry
2155,617,Web,2024-05-07,Feedback
2156,808,Phone,2024-11-08,Support
2157,456,Email,2024-07-17,Inquiry
2158,126,Web,2024-01-07,Inquiry
2159,909,Web,2024-11-12,Upsell
2160,516,Chat,2024-07-31,Support
2161,854,Web,2024-11-11,Upsell
2162,473,Phone,2024-11-29,Inquiry
2163,46,Email,2024-03-05,Support
2164,159,Web,2024-08-16,Feedback
2165,52,Phone,2025-01-07,Support
2166,577,Chat,2025-04-08,Support
2167,413,Phone,2024-07-01,Inquiry
2168,149,Email,2024-05-24,Inquiry
2169,828,Web,2024-03-23,Inquiry
2170,667,Phone,2024-05-17,Inquiry
2171,204,Web,2025-04-26,Upsell
2172,366,Social,2024-02-01,Upsell
2173,850,Chat,2024-10-26,Support
2174,948,Web,2025-04-05,Upsell
2175,595,Email,2024-05-21,Inquiry
2176,802,Email,2024-06-26,Feedback
2177,67,Phone,2025-06-14,Upsell
2178,545,Social,2025-02-10,Upsell
2179,780,Phone,2024-06-07,Support
2180,992,Social,2024-09-18,Inquiry
2181,834,Chat,2024-02-11,Feedback
2182,186,Social,2025-04-18,Inquiry
2183,134,Social,2025-05-30,Support
2184,644,Social,2025-03-18,Support
2185,637,Social,2024-03-09,Inquiry
2186,815,Web,2024-06-01,Feedback
2187,351,Email,2024-05-21,Support
2188,580,Email,2025-02-26,Upsell
2189,998,Chat,2025-02-12,Support
2190,199,Social,2024-11-20,Inquiry
2191,201,Phone,2024-06-14,Support
2192,347,Phone,2025-06-25,Inquiry
2193,26,Email,2024-06-30,Upsell
2194,255,Web,2024-03-09,Inquiry
2195,246,Phone,2024-08-28,Support
2196,87,Web,2024-01-07,Inquiry
2197,50,Email,2025-05-16,Feedback
2198,103,Phone,2025-05-22,Support
2199,168,Social,2024-07-20,Upsell
2200,334,Social,2024-11-23,Upsell
2201,811,Chat,2024-06-16,Inquiry
2202,310,Social,2025-05-08,Inquiry
2203,432,Web,2024-06-01,Inquiry
2204,225,Chat,2024-10-22,Upsell
2205,740,Phone,2024-09-24,Upsell
2206,755,Social,2024-04-02,Inquiry
2207,116,Social,2024-08-16,Feedback
2208,226,Social,2025-05-24,Support
2209,846,Social,2025-06-04,Support
2210,420,Email,2025-03-29,Upsell
2211,256,Email,2025-04-30,Support
2212,286,Phone,2024-01-25,Feedback
2213,498,Social,2025-05-19,Support
2214,31,Phone,2024-11-25,Feedback
2215,844,Email,2024-12-16,Support
2216,437,Email,2024-06-05,Support
2217,302,Chat,2024-01-22,Support
2218,121,Email,2024-03-25,Support
2219,361,Web,2024-11-02,Support
2220,586,Social,2025-03-06,Support
2221,78,Chat,2024-05-30,Upsell
2222,499,Web,2024-05-01,Feedback
2223,181,Phone,2025-04-09,Feedback
2224,471,Email,2024-03-08,Support
2225,243,Chat,2025-03-19,Feedback
2226,23,Social,2024-02-14,Feedback
2227,109,Phone,2025-05-14,Support
2228,448,Phone,2024-03-02,Inquiry
2229,627,Social,2024-08-19,Inquiry
2230,597,Chat,2024-02-26,Upsell
2231,723,Social,2025-05-10,Support
2232,530,Phone,2025-01-21,Support
2233,94,Social,2024-07-15,Upsell
2234,915,Chat,2025-04-01,Support
2235,178,Web,2025-04-29,Support
2236,439,Web,2024-07-02,Support
2237,785,Phone,2024-11-07,Inquiry
2238,285,Social,2025-04-08,Support
2239,414,Phone,2024-02-22,Inquiry
2240,433,Social,2025-04-03,Feedback
2241,624,Web,2024-04-14,Support
2242,101,Phone,2024-05-27,Support
2243,53,Web,2025-06-25,Inquiry
2244,798,Social,2024-06-09,Inquiry
2245,307,Web,2025-02-18,Feedback
2246,381,Social,2024-09-16,Inquiry
2247,4,Email,2025-06-11,Support
2248,126,Chat,2024-03-11,Support
2249,336,Phone,2025-01-28,Support
2250,468,Email,2024-10-10,Support
2251,755,Web,2024-10-09,Upsell
2252,206,Phone,2025-05-27,Feedback
2253,30,Email,2025-04-25,Inquiry
2254,268,Email,2025-06-15,Support
2255,649,Email,2024-06-10,Feedback
2256,837,Web,2025-01-17,Feedback
2257,311,Phone,2024-11-15,Upsell
2258,299,Social,2024-10-17,Inquiry
2259,913,Social,2025-04-21,Feedback
2260,731,Email,2024-01-03,Upsell
2261,147,Social,2024-10-02,Support
2262,396,Web,2025-01-31,Support
2263,147,Chat,2025-06-24,Inquiry
2264,248,Chat,2025-06-07,Inquiry
2265,990,Phone,2024-07-12,Inquiry
2266,892,Chat,2025-02-03,Upsell
2267,862,Phone,2025-05-09,Upsell
2268,888,Phone,2024-03-04,Upsell
2269,691,Social,2025-01-22,Upsell
2270,42,Email,2024-03-07,Feedback
2271,654,Email,2024-09-23,Feedback
2272,853,Chat,2025-02-16,Inquiry
2273,814,Social,2024-03-23,Upsell
2274,44,Email,2025-03-30,Upsell
2275,633,Social,2024-06-03,Inquiry
2276,146,Email,2024-08-30,Inquiry
2277,643,Chat,2024-03-30,Support
2278,466,Social,2024-12-08,Upsell
2279,933,Web,2024-11-15,Upsell
2280,126,Chat,2025-06-16,Support
2281,571,Phone,2024-04-12,Support
2282,225,Social,2025-04-08,Inquiry
2283,888,Phone,2024-08-21,Support
2284,239,Phone,2024-08-19,Inquiry
2285,77,Phone,2024-06-07,Inquiry
2286,511,Email,2024-12-04,Support
2287,577,Chat,2024-06-07,Feedback
2288,257,Phone,2025-03-08,Support
2289,211,Phone,2024-05-30,Support
2290,621,Social,2024-07-16,Inquiry
2291,359,Phone,2024-03-14,Inquiry
2292,535,Email,2024-06-04,Upsell
2293,559,Web,2024-10-06,Inquiry
2294,545,Social,2024-12-09,Feedback
2295,984,Email,2024-06-04,Support
2296,897,Web,2024-09-13,Support
2297,182,Web,2025-03-01,Upsell
2298,357,Phone,2024-09-10,Feedback
2299,890,Web,2025-03-21,Feedback
2300,655,Social,2024-06-09,Feedback
2301,922,Phone,2025-03-24,Inquiry
2302,828,Web,2024-01-26,Feedback
2303,534,Social,2025-01-10,Inquiry
2304,283,Chat,2024-08-27,Inquiry
2305,352,Chat,2024-05-31,Feedback
2306,734,Web,2025-05-28,Support
2307,423,Chat,2024-10-24,Feedback
2308,392,Web,2024-04-20,Upsell
2309,226,Phone,2025-05-03,Support
2310,424,Web,2025-06-12,Upsell
2311,751,Phone,2024-06-06,Feedback
2312,22,Email,2025-01-04,Feedback
2313,381,Web,2024-10-29,Feedback
2314,239,Web,2024-05-29,Inquiry
2315,362,Email,2024-05-07,Support
2316,121,Social,2024-02-02,Inquiry
2317,383,Chat,2024-07-18,Inquiry
2318,830,Chat,2024-02-06,Support
2319,417,Social,2025-02-22,Feedback
2320,510,Social,2024-05-06,Upsell
2321,510,Email,2025-03-31,Feedback
2322,839,Email,2025-02-11,Feedback
2323,645,Chat,2025-06-23,Support
2324,740,Web,2025-05-12,Inquiry
2325,784,Web,2024-07-04,Inquiry
2326,480,Web,2025-03-13,Inquiry
2327,810,Phone,2024-07-24,Inquiry
2328,469,Phone,2024-10-25,Feedback
2329,313,Chat,2024-08-03,Feedback
2330,725,Email,2024-02-03,Inquiry
2331,29,Chat,2024-10-05,Support
2332,967,Social,2024-04-13,Inquiry
2333,208,Email,2025-03-18,Upsell
2334,244,Phone,2025-02-28,Support
2335,588,Email,2025-05-02,Feedback
2336,458,Email,2024-01-23,Upsell
2337,928,Chat,2024-01-10,Feedback
2338,383,Web,2024-08-06,Upsell
2339,709,Email,2024-04-20,Upsell
2340,33,Chat,2024-11-22,Feedback
2341,381,Web,2024-02-09,Support
2342,174,Web,2024-03-12,Upsell
2343,362,Phone,2024-11-23,Upsell
2344,275,Chat,2025-02-19,Feedback
2345,424,Social,2024-05-28,Inquiry
2346,248,Email,2024-02-17,Upsell
2347,516,Email,2025-03-09,Inquiry
2348,43,Chat,2024-01-11,Support
2349,440,Phone,2024-10-17,Support
2350,170,Chat,2025-04-02,Inquiry
2351,886,Email,2024-05-02,Feedback
2352,513,Email,2024-05-14,Inquiry
2353,835,Email,2025-04-07,Feedback
2354,752,Email,2025-04-19,Feedback
2355,428,Phone,2025-02-09,Feedback
2356,11,Chat,2024-01-08,Upsell
2357,473,Web,2024-11-24,Inquiry
2358,697,Web,2024-10-07,Support
2359,849,Social,2024-11-17,Support
2360,452,Chat,2024-08-10,Support
2361,980,Web,2024-10-27,Feedback
2362,124,Phone,2025-01-18,Support
2363,91,Chat,2025-03-14,Feedback
2364,801,Phone,2025-03-01,Upsell
2365,360,Chat,2024-08-20,Support
2366,222,Social,2024-03-21,Support
2367,590,Chat,2024-02-12,Inquiry
2368,873,Chat,2025-03-28,Support
2369,397,Phone,2024-04-02,Support
2370,431,Email,2024-09-26,Upsell
2371,343,Phone,2024-09-19,Feedback
2372,151,Social,2025-05-08,Support
2373,959,Social,2024-09-08,Upsell
2374,816,Chat,2025-06-23,Inquiry
2375,736,Email,2025-01-30,Upsell
2376,746,Web,2025-06-11,Feedback
2377,760,Email,2024-01-16,Feedback
2378,845,Email,2025-06-27,Inquiry
2379,881,Phone,2025-01-22,Feedback
2380,188,Chat,2024-01-17,Support
2381,187,Email,2025-03-18,Upsell
2382,991,Email,2024-08-27,Support
2383,914,Chat,2025-05-03,Upsell
2384,284,Chat,2025-03-18,Feedback
2385,531,Web,2024-11-05,Support
2386,599,Email,2024-01-14,Upsell
2387,673,Social,2024-12-31,Inquiry
2388,773,Chat,2025-02-07,Inquiry
2389,362,Social,2024-03-07,Inquiry
2390,755,Chat,2024-05-24,Inquiry
2391,649,Phone,2024-09-28,Upsell
2392,492,Phone,2025-01-02,Support
2393,152,Web,2024-10-18,Support
2394,64,Phone,2024-06-12,Upsell
2395,854,Social,2024-11-03,Inquiry
2396,228,Email,2024-08-06,Feedback
2397,910,Social,2024-01-24,Support
2398,366,Email,2024-01-19,Support
2399,566,Social,2024-05-07,Inquiry
2400,221,Chat,2024-07-09,Upsell
2401,918,Phone,2024-03-28,Support
2402,180,Social,2025-05-03,Inquiry
2403,734,Web,2025-01-29,Upsell
2404,530,Social,2025-05-14,Inquiry
2405,622,Chat,2024-05-01,Inquiry
2406,626,Email,2025-06-24,Upsell
2407,426,Web,2025-01-20,Upsell
2408,819,Chat,2024-10-20,Feedback
2409,39,Email,2024-06-17,Feedback
2410,267,Phone,2024-01-10,Upsell
2411,153,Chat,2024-07-20,Inquiry
2412,947,Chat,2024-06-30,Feedback
2413,624,Email,2024-07-20,Upsell
2414,570,Chat,2024-04-29,Inquiry
2415,931,Email,2024-08-12,Inquiry
2416,406,Chat,2024-03-02,Inquiry
2417,927,Email,2025-05-17,Inquiry
2418,497,Web,2024-04-23,Upsell
2419,684,Chat,2024-03-08,Inquiry
2420,259,Web,2025-06-28,Upsell
2421,822,Email,2024-03-26,Support
2422,208,Chat,2024-05-06,Inquiry
2423,650,Email,2025-03-09,Feedback
2424,896,Social,2024-01-10,Inquiry
2425,529,Chat,2025-02-08,Feedback
2426,142,Social,2024-05-28,Support
2427,298,Email,2024-03-22,Inquiry
2428,541,Phone,2025-03-23,Support
2429,116,Chat,2025-03-06,Upsell
2430,46,Web,2024-02-26,Upsell
2431,404,Web,2024-05-21,Feedback
2432,319,Email,2024-01-24,Feedback
2433,615,Web,2024-10-02,Support
2434,613,Social,2024-12-04,Support
2435,346,Email,2024-05-01,Support
2436,434,Social,2024-09-28,Inquiry
2437,914,Chat,2024-10-03,Upsell
2438,488,Web,2024-04-07,Support
2439,228,Web,2025-05-11,Feedback
2440,374,Chat,2024-12-16,Upsell
2441,838,Web,2024-05-23,Feedback
2442,729,Web,2024-11-18,Inquiry
2443,215,Phone,2024-10-21,Support
2444,73,Web,2025-01-09,Upsell
2445,795,Phone,2024-12-21,Feedback
2446,172,Chat,2025-04-12,Upsell
2447,941,Social,2024-04-02,Support
2448,981,Email,2024-02-01,Inquiry
2449,557,Phone,2025-03-28,Inquiry
2450,208,Email,2024-01-21,Inquiry
2451,165,Phone,2025-03-10,Support
2452,531,Social,2024-01-19,Feedback
2453,346,Phone,2025-05-15,Support
2454,501,Phone,2024-03-17,Support
2455,379,Email,2025-02-18,Inquiry
2456,336,Email,2024-12-20,Support
2457,331,Email,2024-10-14,Upsell
2458,438,Social,2024-02-17,Feedback
2459,67,Phone,2024-02-03,Support
2460,14,Email,2024-11-06,Feedback
2461,988,Social,2024-12-10,Upsell
2462,373,Web,2024-08-06,Support
2463,597,Chat,2024-09-22,Inquiry
2464,624,Chat,2024-11-15,Inquiry
2465,389,Social,2024-08-04,Support
2466,151,Social,2025-06-16,Upsell
2467,901,Chat,2025-03-14,Support
2468,674,Email,2025-04-17,Support
2469,134,Email,2024-04-15,Inquiry
2470,749,Chat,2024-11-19,Feedback
2471,623,Email,2025-01-25,Inquiry
2472,55,Email,2024-06-11,Inquiry
2473,290,Web,2024-05-20,Upsell
2474,38,Web,2024-12-28,Feedback
2475,101,Chat,2025-02-11,Upsell
2476,497,Email,2024-09-01,Inquiry
2477,606,Social,2025-04-23,Inquiry
2478,461,Phone,2024-10-20,Feedback
2479,170,Social,2024-07-30,Upsell
2480,611,Phone,2024-02-01,Upsell
2481,867,Email,2024-05-08,Feedback
2482,621,Chat,2024-11-21,Upsell
2483,640,Social,2025-05-05,Inquiry
2484,178,Chat,2024-02-06,Inquiry
2485,486,Social,2024-04-21,Support
2486,534,Chat,2024-08-29,Inquiry
2487,848,Chat,2024-05-18,Feedback
2488,229,Social,2025-04-16,Support
2489,720,Email,2025-03-20,Upsell
2490,587,Web,2024-02-19,Feedback
2491,976,Email,2025-04-04,Upsell
2492,662,Social,2025-02-01,Upsell
2493,797,Email,2024-12-06,Inquiry
2494,216,Phone,2024-05-03,Support
2495,953,Email,2024-01-03,Upsell
2496,915,Email,2025-04-07,Feedback
2497,453,Email,2024-02-09,Inquiry
2498,232,Social,2024-12-22,Feedback
2499,174,Social,2024-08-24,Inquiry
2500,220,Web,2024-06-12,Upsell
2501,849,Phone,2024-04-20,Feedback
2502,338,Phone,2025-05-28,Support
2503,719,Social,2024-02-05,Support
2504,923,Web,2025-05-11,Inquiry
2505,185,Web,2024-12-01,Support
2506,523,Chat,2024-05-27,Feedback
2507,988,Phone,2025-02-11,Inquiry
2508,42,Social,2025-01-10,Support
2509,294,Phone,2025-03-22,Support
2510,363,Phone,2024-12-31,Inquiry
2511,804,Social,2025-03-18,Upsell
2512,41,Chat,2024-09-11,Inquiry
2513,362,Email,2024-09-05,Feedback
2514,589,Web,2024-08-03,Upsell
2515,90,Email,2024-06-18,Feedback
2516,871,Phone,2024-09-26,Support
2517,927,Social,2024-03-01,Inquiry
2518,739,Web,2025-06-06,Feedback
2519,440,Phone,2025-05-02,Inquiry
2520,443,Email,2025-01-31,Inquiry
2521,561,Chat,2024-03-20,Inquiry
2522,342,Phone,2024-11-24,Feedback
2523,815,Social,2024-01-24,Inquiry
2524,707,Chat,2024-12-14,Inquiry
2525,433,Phone,2025-01-01,Feedback
2526,765,Email,2024-11-19,Feedback
2527,785,Web,2024-04-23,Feedback
2528,436,Web,2024-02-01,Inquiry
2529,136,Social,2024-03-23,Upsell
2530,156,Email,2024-08-10,Upsell
2531,717,Web,2024-02-01,Feedback
2532,221,Email,2024-01-31,Feedback
2533,889,Web,2025-01-02,Support
2534,909,Social,2024-03-13,Support
2535,470,Web,2024-02-20,Upsell
2536,230,Web,2024-05-21,Support
2537,621,Social,2024-05-23,Inquiry
2538,619,Email,2024-10-26,Upsell
2539,818,Chat,2024-10-31,Inquiry
2540,678,Phone,2024-01-27,Feedback
2541,804,Email,2025-05-29,Upsell
2542,985,Phone,2025-05-24,Feedback
2543,923,Social,2024-07-27,Upsell
2544,364,Social,2025-04-07,Support
2545,843,Phone,2024-08-08,Upsell
2546,676,Chat,2024-09-13,Feedback
2547,275,Social,2024-08-18,Upsell
2548,926,Phone,2024-01-09,Upsell
2549,508,Phone,2025-01-29,Feedback
2550,19,Chat,2025-01-13,Upsell
2551,663,Chat,2024-10-10,Support
2552,318,Social,2025-03-24,Inquiry
2553,422,Web,2024-09-03,Inquiry
2554,355,Chat,2024-12-23,Inquiry
2555,734,Phone,2025-01-30,Support
2556,990,Web,2024-06-20,Inquiry
2557,848,Phone,2024-10-18,Upsell
2558,835,Chat,2024-06-09,Inquiry
2559,673,Phone,2024-06-23,Support
2560,227,Web,2024-01-23,Upsell
2561,655,Social,2025-05-26,Upsell
2562,855,Social,2024-12-05,Feedback
2563,745,Phone,2024-11-06,Upsell
2564,788,Web,2024-11-17,Feedback
2565,206,Social,2024-07-30,Feedback
2566,918,Email,2025-02-08,Inquiry
2567,320,Social,2024-07-07,Support
2568,276,Web,2024-04-03,Feedback
2569,850,Web,2024-10-16,Upsell
2570,872,Web,2024-08-18,Support
2571,704,Web,2024-10-15,Upsell
2572,670,Web,2025-03-11,Support
2573,601,Web,2024-05-26,Inquiry
2574,208,Email,2025-04-24,Feedback
2575,924,Social,2025-04-13,Feedback
2576,345,Email,2024-02-16,Feedback
2577,545,Email,2024-03-20,Inquiry
2578,121,Social,2024-06-12,Support
2579,85,Email,2024-04-24,Support
2580,729,Social,2024-04-03,Upsell
2581,339,Chat,2024-03-01,Inquiry
2582,981,Email,2024-05-05,Inquiry
2583,280,Web,2024-02-07,Feedback
2584,753,Social,2025-05-07,Upsell
2585,428,Email,2025-03-05,Support
2586,750,Web,2025-04-01,Inquiry
2587,430,Phone,2025-06-23,Inquiry
2588,243,Phone,2024-03-16,Support
2589,507,Web,2024-09-20,Upsell
2590,598,Web,2024-04-01,Inquiry
2591,290,Social,2024-05-09,Feedback
2592,324,Email,2024-01-19,Feedback
2593,354,Chat,2024-08-26,Upsell
2594,474,Chat,2024-10-13,Inquiry
2595,358,Chat,2024-02-13,Support
2596,619,Chat,2025-01-25,Feedback
2597,114,Web,2025-04-02,Upsell
2598,881,Chat,2024-05-07,Support
2599,569,Web,2024-04-14,Feedback
2600,679,Chat,2025-02-25,Feedback
2601,551,Phone,2024-07-17,Support
2602,443,Email,2024-05-12,Inquiry
2603,20,Social,2024-08-02,Upsell
2604,327,Phone,2024-02-24,Support
2605,113,Email,2024-01-15,Feedback
2606,779,Social,2024-07-06,Inquiry
2607,394,Web,2024-06-03,Upsell
2608,915,Social,2025-03-18,Support
2609,825,Chat,2024-06-16,Inquiry
2610,199,Phone,2025-02-01,Feedback
2611,176,Email,2024-09-09,Upsell
2612,633,Social,2024-05-31,Feedback
2613,657,Chat,2025-05-06,Feedback
2614,943,Chat,2024-11-03,Upsell
2615,23,Phone,2025-06-10,Upsell
2616,976,Web,2024-10-24,Inquiry
2617,963,Chat,2025-06-06,Support
2618,96,Web,2024-08-13,Inquiry
2619,772,Web,2024-12-03,Feedback
2620,751,Phone,2025-01-07,Upsell
2621,497,Web,2025-03-10,Feedback
2622,706,Social,2024-12-18,Support
2623,460,Email,2024-08-01,Inquiry
2624,890,Phone,2024-01-02,Support
2625,261,Phone,2025-01-18,Feedback
2626,806,Web,2025-02-27,Feedback
2627,907,Web,2025-03-06,Feedback
2628,398,Web,2024-01-04,Inquiry
2629,80,Chat,2024-10-20,Feedback
2630,400,Chat,2024-01-02,Inquiry
2631,515,Web,2024-08-09,Feedback
2632,495,Social,2024-07-19,Support
2633,20,Phone,2025-04-09,Support
2634,913,Web,2024-08-03,Upsell
2635,316,Phone,2024-03-13,Support
2636,642,Email,2024-02-16,Upsell
2637,514,Web,2024-03-17,Inquiry
2638,727,Chat,2024-12-26,Upsell
2639,129,Chat,2024-05-16,Support
2640,226,Email,2025-05-04,Support
2641,368,Social,2024-03-28,Inquiry
2642,543,Phone,2024-10-03,Upsell
2643,161,Social,2024-04-13,Feedback
2644,81,Social,2024-01-30,Inquiry
2645,443,Chat,2025-04-10,Inquiry
2646,487,Web,2024-01-06,Inquiry
2647,103,Email,2025-04-16,Support
2648,674,Web,2024-06-10,Inquiry
2649,553,Web,2025-04-19,Upsell
2650,16,Chat,2024-10-27,Upsell
2651,608,Web,2025-06-09,Inquiry
2652,385,Chat,2024-11-17,Inquiry
2653,768,Email,2025-05-29,Support
2654,872,Web,2024-05-07,Feedback
2655,736,Web,2025-05-20,Support
2656,236,Chat,2024-07-08,Upsell
2657,395,Email,2025-04-30,Support
2658,78,Social,2024-04-18,Upsell
2659,429,Chat,2025-06-01,Inquiry
2660,574,Chat,2024-03-27,Support
2661,416,Web,2024-03-03,Upsell
2662,508,Email,2025-04-02,Upsell
2663,165,Chat,2024-02-20,Inquiry
2664,401,Phone,2024-08-21,Feedback
2665,251,Chat,2025-05-31,Upsell
2666,621,Chat,2025-05-05,Support
2667,774,Web,2025-03-30,Inquiry
2668,668,Web,2024-01-18,Inquiry
2669,968,Social,2024-06-06,Support
2670,204,Phone,2024-08-29,Inquiry
2671,266,Social,2024-09-02,Upsell
2672,374,Web,2024-07-22,Upsell
2673,810,Chat,2025-02-18,Feedback
2674,120,Social,2024-07-11,Inquiry
2675,865,Chat,2024-05-18,Support
2676,489,Phone,2024-07-16,Feedback
2677,288,Email,2024-03-05,Upsell
2678,195,Web,2025-04-16,Upsell
2679,430,Chat,2024-08-19,Inquiry
2680,235,Email,2024-08-11,Inquiry
2681,551,Social,2024-01-03,Inquiry
2682,761,Email,2024-02-05,Support
2683,434,Chat,2025-05-25,Feedback
2684,894,Email,2024-01-30,Support
2685,736,Email,2024-11-12,Upsell
2686,772,Chat,2024-12-17,Upsell
2687,97,Social,2024-10-07,Upsell
2688,178,Social,2024-11-17,Upsell
2689,529,Social,2024-02-09,Upsell
2690,923,Email,2024-04-12,Inquiry
2691,296,Email,2024-11-28,Support
2692,983,Chat,2024-06-28,Upsell
2693,319,Chat,2025-03-12,Inquiry
2694,946,Web,2024-11-24,Feedback
2695,781,Email,2025-05-16,Support
2696,517,Phone,2024-11-01,Support
2697,231,Email,2025-05-25,Support
2698,956,Email,2024-03-13,Feedback
2699,145,Social,2025-01-27,Upsell
2700,702,Social,2024-01-04,Feedback
2701,216,Email,2024-02-20,Inquiry
2702,409,Web,2025-02-20,Inquiry
2703,286,Web,2024-10-08,Support
2704,291,Web,2024-01-09,Support
2705,615,Social,2024-04-10,Upsell
2706,568,Email,2024-03-17,Inquiry
2707,896,Email,2024-08-09,Support
2708,138,Email,2025-06-12,Inquiry
2709,998,Web,2024-12-24,Inquiry
2710,637,Social,2024-11-09,Upsell
2711,22,Chat,2024-01-08,Feedback
2712,728,Phone,2025-02-06,Inquiry
2713,901,Web,2025-03-28,Upsell
2714,973,Chat,2024-11-05,Upsell
2715,561,Email,2025-04-29,Feedback
2716,873,Web,2024-05-22,Support
2717,592,Social,2025-02-27,Support
2718,958,Phone,2024-08-18,Feedback
2719,834,Web,2024-03-26,Inquiry
2720,810,Chat,2024-11-05,Inquiry
2721,592,Web,2024-02-06,Inquiry
2722,931,Chat,2025-05-27,Upsell
2723,242,Social,2024-10-31,Inquiry
2724,725,Social,2024-04-29,Upsell
2725,87,Social,2024-04-25,Upsell
2726,275,Web,2024-03-09,Inquiry
2727,630,Phone,2024-11-18,Inquiry
2728,80,Phone,2024-10-24,Support
2729,168,Chat,2024-09-09,Support
2730,523,Chat,2024-10-27,Support
2731,24,Email,2024-12-26,Feedback
2732,246,Email,2025-04-09,Inquiry
2733,347,Web,2024-05-06,Feedback
2734,846,Phone,2024-10-07,Upsell
2735,884,Web,2024-04-26,Feedback
2736,614,Web,2024-03-27,Upsell
2737,77,Phone,2025-01-11,Inquiry
2738,985,Email,2025-02-13,Support
2739,855,Social,2024-06-24,Inquiry
2740,767,Email,2025-06-24,Feedback
2741,819,Email,2025-01-01,Feedback
2742,412,Phone,2025-03-17,Upsell
2743,126,Email,2024-12-14,Support
2744,280,Chat,2024-01-13,Upsell
2745,230,Email,2025-02-16,Feedback
2746,964,Chat,2024-11-13,Feedback
2747,329,Phone,2025-03-04,Inquiry
2748,580,Social,2024-11-24,Feedback
2749,732,Social,2025-02-08,Feedback
2750,877,Chat,2024-04-12,Upsell
2751,754,Web,2025-01-21,Inquiry
2752,314,Web,2024-02-19,Inquiry
2753,645,Email,2024-09-28,Inquiry
2754,65,Chat,2024-10-27,Inquiry
2755,566,Chat,2024-12-02,Inquiry
2756,609,Web,2024-06-11,Inquiry
2757,608,Web,2024-06-16,Feedback
2758,442,Chat,2024-11-21,Inquiry
2759,753,Phone,2025-02-18,Upsell
2760,265,Phone,2024-05-08,Feedback
2761,66,Social,2025-05-20,Support
2762,247,Email,2024-05-30,Inquiry
2763,139,Web,2025-03-19,Inquiry
2764,281,Email,2024-09-05,Feedback
2765,351,Phone,2024-04-13,Inquiry
2766,989,Web,2024-08-19,Support
2767,251,Social,2025-05-15,Feedback
2768,24,Web,2024-02-16,Support
2769,706,Chat,2024-11-15,Feedback
2770,634,Email,2024-08-08,Support
2771,188,Web,2024-10-19,Upsell
2772,115,Social,2025-06-01,Inquiry
2773,825,Chat,2024-10-01,Inquiry
2774,697,Social,2024-07-31,Upsell
2775,711,Social,2024-08-11,Feedback
2776,519,Social,2024-12-20,Support
2777,129,Chat,2025-06-22,Upsell
2778,329,Phone,2024-07-03,Feedback
2779,709,Web,2024-09-17,Feedback
2780,12,Chat,2024-06-23,Support
2781,979,Web,2024-11-25,Support
2782,715,Email,2024-07-06,Feedback
2783,92,Social,2024-06-12,Feedback
2784,740,Phone,2025-01-20,Support
2785,868,Web,2025-04-12,Feedback
2786,647,Web,2024-09-22,Upsell
2787,759,Web,2025-03-26,Support
2788,14,Phone,2025-03-19,Upsell
2789,44,Web,2024-03-01,Feedback
2790,931,Phone,2024-07-30,Upsell
2791,927,Phone,2024-10-03,Feedback
2792,898,Social,2025-03-15,Upsell
2793,302,Chat,2024-03-07,Inquiry
2794,182,Email,2025-03-08,Feedback
2795,666,Phone,2025-05-18,Feedback
2796,208,Phone,2025-02-10,Upsell
2797,329,Social,2024-04-16,Support
2798,941,Phone,2024-10-09,Upsell
2799,349,Phone,2025-05-11,Upsell
2800,465,Phone,2024-05-01,Support
2801,283,Chat,2024-11-20,Feedback
2802,792,Web,2024-12-19,Support
2803,407,Social,2024-09-08,Upsell
2804,687,Chat,2025-04-20,Support
2805,538,Chat,2024-08-18,Feedback
2806,714,Email,2025-05-30,Upsell
2807,45,Email,2025-03-29,Upsell
2808,331,Chat,2024-06-30,Upsell
2809,942,Phone,2024-12-17,Inquiry
2810,252,Phone,2024-05-28,Inquiry
2811,965,Social,2024-07-03,Support
2812,881,Email,2024-11-30,Feedback
2813,517,Phone,2024-10-08,Inquiry
2814,478,Social,2024-03-27,Upsell
2815,309,Email,2025-02-02,Upsell
2816,917,Email,2024-12-21,Feedback
2817,886,Phone,2024-03-13,Inquiry
2818,80,Email,2024-03-16,Support
2819,261,Phone,2024-12-14,Inquiry
2820,500,Email,2025-03-25,Support
2821,570,Social,2025-06-18,Feedback
2822,491,Chat,2025-05-06,Inquiry
2823,555,Web,2024-08-25,Feedback
2824,327,Social,2024-06-27,Feedback
2825,213,Web,2024-02-12,Feedback
2826,272,Phone,2025-03-22,Upsell
