id,customer_id,amount,product,order_date
1921,866,929.25,Widget C,2024-10-04
1922,264,1409.08,Widget A,2024-10-23
1923,985,1462.23,Gadget Z,2024-09-03
1924,815,929.41,Service Pro,2024-07-16
1925,487,1519.93,Service Pro,2025-05-08
1926,358,1274.85,Gadget X,2024-01-13
1927,175,1269.46,Service Plus,2024-10-07
1928,72,494.76,Service Plus,2024-10-26
1929,352,951.29,Widget B,2025-06-14
1930,350,47.19,Gadget X,2024-01-21
1931,879,689.02,Gadget Z,2024-06-22
1932,718,1789.37,Gadget Y,2025-02-19
1933,546,595.83,Widget B,2024-09-21
1934,449,1042.62,Widget B,2025-01-04
1935,876,561.33,Service Plus,2024-03-28
1936,156,113.17,Gadget Z,2025-06-02
1937,181,549.2,Service Plus,2025-02-18
1938,229,1998.81,Service Plus,2025-01-05
1939,406,32.82,Gadget X,2024-10-22
1940,639,1922.4,Service Plus,2025-01-25
1941,163,350.22,Gadget Z,2025-06-11
1942,345,771.22,Gadget Y,2025-01-14
1943,468,55.61,Gadget Z,2024-11-22
1944,613,1204.84,Gadget X,2025-03-11
1945,583,1359.62,Gadget X,2025-02-16
1946,181,551.96,Service Plus,2024-01-12
1947,577,1046.71,Widget C,2025-03-25
1948,647,737.19,Service Pro,2025-02-12
1949,521,573.53,Gadget Z,2024-06-09
1950,53,1889.57,Service Pro,2024-02-22
1951,478,149.08,Gadget Y,2024-07-05
1952,792,1033.34,Service Plus,2024-11-26
1953,319,1863.01,Widget B,2024-02-22
1954,692,633.28,Service Plus,2025-02-22
1955,174,1037.13,Widget A,2024-09-11
1956,58,1197.65,Widget A,2024-12-07
1957,228,541.45,Gadget Y,2025-01-13
1958,883,1469.05,Gadget Z,2024-12-07
1959,286,1423.6,Widget C,2024-03-10
1960,91,402.13,Widget C,2024-07-02
1961,256,1570.93,Service Plus,2024-11-11
1962,943,418.34,Gadget X,2025-03-23
1963,474,1749.46,Widget A,2025-05-20
1964,651,1355.43,Widget B,2024-02-28
1965,850,727.55,Widget B,2024-10-21
1966,962,1661.72,Widget C,2025-01-14
1967,290,738.24,Service Plus,2025-04-29
1968,830,418.88,Widget C,2024-11-06
1969,334,422.28,Widget B,2025-05-04
1970,758,324.72,Widget B,2025-03-11
1971,697,248.03,Service Plus,2024-12-04
1972,21,361.52,Gadget X,2024-06-18
1973,488,345.35,Service Pro,2025-04-03
1974,796,476.36,Service Pro,2024-12-06
1975,512,604.66,Gadget Z,2025-03-03
1976,584,700.26,Service Pro,2024-01-29
1977,412,906.74,Widget A,2024-02-26
1978,645,1821.88,Widget B,2024-04-17
1979,737,771.65,Service Pro,2024-10-23
1980,265,1055.57,Service Pro,2024-04-04
1981,205,1970.52,Gadget Z,2024-07-02
1982,389,42.56,Gadget X,2025-03-25
1983,440,467.17,Widget A,2024-04-28
1984,652,247.49,Service Plus,2024-12-16
1985,684,1506.48,Gadget Z,2024-01-01
1986,903,881.37,Gadget X,2025-02-06
1987,525,1992.93,Widget A,2024-01-01
1988,804,1007.07,Widget C,2025-04-21
1989,988,439.49,Service Pro,2025-05-30
1990,724,429.7,Gadget Y,2024-06-24
1991,681,964.72,Widget A,2025-02-16
1992,815,1123.77,Gadget X,2024-12-16
1993,79,936.88,Gadget Z,2024-04-26
1994,903,1379.13,Gadget Z,2025-02-19
1995,975,1255.39,Widget B,2025-02-25
1996,488,826.24,Widget C,2024-11-19
1997,285,991.44,Service Plus,2024-12-31
1998,769,1597.34,Service Plus,2025-06-21
1999,719,1092.97,Service Plus,2024-06-03
2000,640,1398.89,Gadget X,2025-01-02
2001,439,1576.23,Service Plus,2024-01-28
2002,542,511.77,Service Pro,2024-02-26
2003,378,156.0,Service Pro,2025-04-23
2004,597,423.34,Widget C,2025-06-13
2005,189,1904.14,Service Plus,2025-04-22
2006,410,979.11,Widget A,2024-08-11
2007,915,704.84,Gadget Y,2024-01-15
2008,464,473.78,Widget A,2024-06-15
2009,178,253.79,Widget A,2024-12-22
2010,859,1975.73,Gadget Z,2024-04-29
2011,679,320.74,Widget A,2024-08-25
2012,411,42.94,Gadget X,2024-03-14
2013,324,808.21,Gadget Z,2024-10-05
2014,623,1389.31,Service Plus,2024-05-29
2015,244,867.0,Widget C,2024-01-06
2016,393,1198.62,Gadget X,2024-09-16
2017,352,144.81,Widget B,2024-10-13
2018,396,966.39,Service Plus,2024-06-01
2019,200,1497.41,Service Plus,2025-03-31
2020,190,1811.41,Gadget X,2025-02-04
2021,294,973.49,Gadget Z,2024-02-15
2022,183,1309.29,Service Plus,2024-05-05
2023,714,910.75,Widget B,2024-04-03
2024,960,1975.69,Gadget Z,2024-03-06
2025,860,1282.29,Service Plus,2024-12-11
2026,16,988.76,Service Pro,2024-08-26
2027,853,1812.64,Gadget Y,2024-01-17
2028,527,332.34,Widget A,2024-03-18
2029,586,1220.19,Gadget Z,2024-12-16
2030,377,1023.04,Service Plus,2024-08-14
2031,976,1664.19,Service Plus,2024-09-29
2032,471,1091.52,Gadget Y,2024-08-28
2033,247,1540.67,Service Pro,2024-12-17
2034,491,740.37,Service Plus,2025-02-05
2035,540,1452.66,Gadget X,2024-06-09
2036,914,943.1,Widget C,2025-02-08
2037,463,1882.05,Gadget Y,2024-06-29
2038,394,1051.95,Gadget Z,2024-09-08
2039,75,375.54,Gadget Y,2024-09-04
2040,493,1267.06,Gadget Z,2024-01-16
2041,371,1890.3,Gadget Z,2025-04-27
2042,196,1212.53,Widget B,2024-08-23
2043,790,1166.73,Gadget Y,2024-10-14
2044,47,325.09,Gadget Z,2024-07-15
2045,781,693.15,Gadget Z,2025-06-09
2046,84,1630.15,Gadget X,2024-11-27
2047,767,61.41,Widget C,2024-06-16
2048,421,1408.91,Widget C,2025-01-13
2049,936,399.75,Gadget Z,2024-11-03
2050,798,385.68,Gadget Z,2025-03-10
2051,587,795.5,Widget B,2025-01-22
2052,987,1334.97,Gadget Z,2024-07-20
2053,656,742.16,Service Plus,2024-07-19
2054,75,1126.95,Gadget X,2025-05-12
2055,470,1680.06,Gadget Y,2024-03-10
2056,395,1599.46,Gadget Z,2024-04-05
2057,142,1535.6,Gadget Z,2024-11-23
2058,220,1445.68,Gadget Z,2024-01-15
2059,913,26.6,Service Pro,2024-04-15
2060,729,46.09,Service Pro,2024-07-05
2061,566,541.12,Gadget Y,2024-03-14
2062,873,571.74,Gadget X,2025-01-23
2063,628,980.21,Widget A,2025-02-20
2064,164,1325.83,Gadget Z,2025-04-23
2065,98,1368.76,Service Plus,2024-03-23
2066,861,1179.29,Gadget Y,2025-04-09
2067,170,324.77,Gadget Z,2025-02-14
2068,249,540.44,Widget C,2024-08-26
2069,59,602.69,Widget B,2024-11-01
2070,473,860.01,Gadget Z,2025-02-13
2071,114,494.28,Widget B,2025-06-14
2072,682,1084.84,Gadget Z,2025-04-13
2073,599,1756.13,Service Pro,2024-12-08
2074,550,1550.54,Gadget X,2025-02-28
2075,908,1447.04,Widget B,2024-01-14
2076,734,458.39,Widget A,2025-02-12
2077,169,1177.68,Widget A,2024-10-20
2078,265,344.63,Widget C,2024-06-16
2079,938,1906.11,Service Plus,2025-01-06
2080,234,1484.91,Gadget Y,2024-08-31
2081,157,1945.98,Gadget Z,2024-10-13
2082,503,628.16,Gadget X,2024-08-14
2083,399,1577.61,Widget A,2025-03-01
2084,191,196.89,Widget B,2025-04-22
2085,11,435.07,Widget B,2025-03-30
2086,448,1106.19,Gadget Y,2024-07-20
2087,345,1693.67,Gadget Z,2025-04-08
2088,363,1301.45,Widget B,2025-03-17
2089,578,961.83,Gadget Z,2025-04-22
2090,35,455.58,Widget A,2024-07-05
2091,918,1939.45,Widget B,2024-09-03
2092,110,1073.71,Widget C,2025-03-04
2093,278,1935.8,Service Pro,2024-02-22
2094,240,1702.32,Gadget X,2024-06-17
2095,230,1805.94,Service Pro,2024-03-17
2096,602,739.49,Widget B,2025-04-22
2097,271,1852.88,Service Pro,2024-03-31
2098,863,1735.88,Widget C,2024-05-12
2099,642,1737.23,Service Plus,2024-10-27
2100,109,1806.6,Gadget Y,2024-01-30
2101,513,1563.08,Gadget Y,2024-03-26
2102,704,498.29,Widget A,2025-04-06
2103,843,1948.81,Gadget Y,2024-01-28
2104,60,590.52,Widget C,2025-04-17
2105,856,1134.84,Gadget X,2025-04-09
2106,850,1506.51,Widget C,2025-05-19
2107,571,1558.05,Widget A,2024-01-01
2108,750,820.61,Service Pro,2024-04-02
2109,788,1156.19,Service Pro,2024-09-28
2110,306,1851.76,Gadget X,2024-05-01
2111,890,1599.43,Gadget Y,2024-12-23
2112,538,1054.3,Gadget Y,2025-04-20
2113,491,1714.15,Service Pro,2024-04-22
2114,180,1095.57,Gadget Y,2025-03-11
2115,50,94.48,Gadget X,2025-01-24
2116,632,793.36,Widget B,2025-06-21
2117,210,36.05,Widget C,2025-06-21
2118,630,1995.55,Service Plus,2024-12-20
2119,884,747.58,Gadget Y,2025-06-11
2120,889,1732.56,Gadget Y,2025-01-15
2121,366,580.34,Gadget X,2025-01-01
2122,695,356.67,Service Plus,2025-01-10
2123,939,713.82,Widget C,2024-05-03
2124,510,349.72,Gadget X,2024-10-09
2125,987,1697.71,Widget A,2024-04-24
2126,851,962.42,Service Plus,2025-02-08
2127,29,116.49,Widget A,2025-03-07
2128,836,1814.52,Gadget Y,2025-05-30
2129,42,108.96,Gadget Z,2024-11-21
2130,789,880.62,Widget A,2024-03-15
2131,309,832.84,Widget C,2024-05-22
2132,226,1668.26,Service Pro,2024-09-26
2133,260,1753.18,Widget A,2025-06-15
2134,790,900.54,Gadget Z,2025-06-14
2135,782,286.13,Service Plus,2025-06-19
2136,688,1452.96,Widget B,2024-12-30
2137,662,181.8,Gadget Z,2024-05-25
2138,125,1496.66,Gadget X,2024-10-18
2139,652,1770.14,Service Pro,2024-06-26
2140,153,170.62,Gadget Z,2024-10-04
2141,853,1970.51,Service Plus,2024-03-30
2142,492,134.55,Widget B,2024-08-04
2143,870,89.15,Widget B,2025-05-27
2144,996,1685.92,Widget C,2024-07-09
2145,32,1363.87,Service Pro,2024-06-25
2146,593,467.51,Service Pro,2025-02-22
2147,203,605.97,Service Plus,2024-06-21
2148,789,1300.35,Gadget X,2024-01-18
2149,410,1306.99,Gadget Y,2025-01-29
2150,122,1925.45,Widget B,2024-01-22
2151,116,71.69,Gadget X,2024-08-18
2152,431,1722.66,Service Pro,2024-05-13
2153,218,776.75,Widget A,2024-06-29
2154,549,1176.63,Service Plus,2024-02-22
2155,436,1184.61,Gadget Z,2024-03-27
2156,644,1320.48,Gadget Y,2025-05-11
2157,912,1749.64,Gadget Z,2024-06-17
2158,373,1071.11,Gadget Z,2024-10-20
2159,822,1165.27,Widget C,2024-01-22
2160,473,617.86,Gadget Y,2024-03-04
2161,104,1047.05,Service Pro,2024-09-25
2162,399,92.59,Gadget Y,2024-05-21
2163,586,1535.74,Service Plus,2024-11-14
2164,209,428.41,Service Pro,2025-03-28
2165,701,854.26,Widget C,2024-04-27
2166,191,273.06,Gadget Y,2024-01-06
2167,52,1481.75,Service Plus,2024-01-31
2168,903,1929.6,Gadget Y,2025-06-03
2169,993,1321.18,Widget C,2024-05-05
2170,749,1743.07,Service Pro,2024-10-18
2171,144,1900.21,Gadget Z,2024-02-01
2172,224,1759.47,Service Plus,2025-02-02
2173,560,458.21,Gadget Y,2024-03-26
2174,107,803.72,Widget A,2024-07-29
2175,709,1842.43,Widget B,2025-03-10
2176,522,1372.34,Widget C,2024-12-29
2177,348,1560.62,Service Pro,2025-03-11
2178,440,1288.51,Widget C,2024-04-27
2179,312,1549.33,Service Pro,2025-04-11
2180,117,916.57,Widget C,2024-03-21
2181,632,103.63,Widget B,2024-06-19
2182,209,720.69,Widget C,2024-07-19
2183,525,1810.01,Gadget X,2025-03-10
2184,983,1634.81,Gadget Y,2024-05-23
2185,96,757.18,Service Plus,2024-12-15
2186,117,229.54,Widget C,2024-05-10
2187,160,87.6,Widget B,2024-09-05
2188,611,175.87,Widget C,2025-01-08
2189,135,587.68,Gadget Z,2025-03-31
2190,826,1931.65,Widget C,2024-10-24
2191,408,462.76,Widget B,2024-01-05
2192,747,1814.76,Service Pro,2024-03-25
2193,81,1739.1,Gadget Z,2024-09-13
2194,355,346.62,Widget A,2024-01-30
2195,2,1244.45,Service Pro,2025-03-27
2196,806,1036.69,Service Pro,2024-01-10
2197,261,1845.53,Widget B,2025-05-04
2198,219,517.17,Service Pro,2024-04-03
2199,22,614.48,Widget B,2024-03-18
2200,918,889.47,Widget C,2025-02-05
2201,676,1696.24,Gadget X,2025-02-26
2202,931,61.64,Widget C,2025-04-29
2203,3,1167.87,Service Plus,2024-06-28
2204,814,224.18,Widget A,2025-01-09
2205,368,648.45,Gadget Z,2024-12-28
2206,933,1305.85,Service Pro,2025-04-10
2207,121,1558.8,Widget B,2024-10-14
2208,254,1398.57,Widget B,2024-04-17
2209,168,984.37,Widget C,2025-03-22
2210,56,1872.82,Gadget Z,2025-05-23
2211,546,753.23,Gadget Y,2025-04-15
2212,283,665.99,Widget C,2025-06-15
2213,979,624.66,Gadget X,2024-10-01
2214,429,1997.54,Gadget X,2025-02-25
2215,204,1152.67,Widget C,2024-08-08
2216,153,1713.9,Gadget Z,2024-01-28
2217,440,560.77,Widget A,2025-03-28
2218,368,877.76,Widget B,2024-12-06
2219,194,1248.89,Gadget Y,2025-01-01
2220,107,320.95,Service Plus,2024-11-13
2221,122,354.45,Widget B,2024-05-18
2222,524,1282.08,Widget A,2024-01-08
2223,403,1858.63,Gadget Z,2025-04-19
2224,34,1648.22,Service Pro,2024-01-09
2225,457,1327.7,Gadget Y,2024-11-07
2226,410,421.76,Widget B,2024-04-13
2227,190,1184.67,Gadget Z,2025-04-02
2228,855,806.63,Widget B,2024-07-30
2229,651,465.31,Gadget X,2024-09-25
2230,648,1863.78,Widget C,2024-08-08
2231,802,1406.51,Gadget Z,2025-04-03
2232,882,1033.51,Gadget Y,2024-07-08
2233,508,642.63,Widget A,2025-04-25
2234,384,965.62,Service Pro,2024-01-04
2235,974,1847.37,Gadget Z,2025-01-30
2236,978,1186.28,Service Plus,2025-05-25
2237,289,1145.13,Gadget Z,2024-07-16
2238,862,1863.19,Widget A,2024-07-22
2239,665,1048.76,Widget B,2024-04-14
2240,639,574.83,Gadget Y,2024-02-23
2241,435,27.32,Widget C,2024-11-12
2242,55,851.85,Gadget Z,2024-09-19
2243,678,501.34,Gadget Y,2025-06-13
2244,440,163.52,Widget C,2024-07-08
2245,221,1631.44,Service Plus,2024-05-09
2246,556,1492.66,Widget C,2024-06-26
2247,369,1366.27,Service Pro,2024-02-19
2248,979,1596.91,Widget B,2024-07-30
2249,305,831.63,Gadget Y,2024-06-07
2250,122,1245.08,Service Pro,2024-12-19
2251,474,1908.66,Gadget X,2025-04-12
2252,316,258.34,Widget B,2024-03-02
2253,668,623.71,Gadget Y,2024-08-08
2254,35,1334.43,Service Pro,2024-03-19
2255,905,1337.27,Service Pro,2024-09-20
2256,377,1686.91,Widget B,2025-02-08
2257,641,76.7,Gadget Z,2024-02-18
2258,537,670.32,Gadget X,2025-04-27
2259,139,931.84,Service Plus,2024-05-06
2260,169,1086.91,Widget C,2024-12-01
2261,657,1905.58,Service Plus,2024-07-04
2262,993,1079.93,Widget C,2025-03-30
2263,47,1211.24,Gadget Z,2024-11-21
2264,532,1272.1,Widget A,2024-11-16
2265,797,1061.59,Widget A,2024-08-31
2266,409,1483.03,Widget A,2024-12-26
2267,208,1389.65,Widget A,2025-05-19
2268,792,549.08,Gadget X,2024-07-28
2269,240,607.27,Gadget Y,2024-04-11
2270,188,684.01,Widget C,2025-05-07
2271,501,1572.21,Widget C,2024-04-10
2272,999,129.34,Gadget Y,2024-09-15
2273,14,142.55,Gadget X,2024-04-13
2274,891,1032.5,Widget A,2024-09-30
2275,542,561.45,Gadget Y,2024-08-19
2276,463,585.85,Service Plus,2024-07-20
2277,467,1742.96,Gadget Y,2025-03-25
2278,137,965.31,Widget C,2024-07-23
2279,853,804.12,Widget C,2024-05-29
2280,62,1828.75,Widget C,2024-04-05
2281,374,1465.04,Widget C,2025-05-06
2282,282,877.94,Widget A,2025-01-12
2283,567,605.69,Widget B,2024-03-06
2284,289,1037.6,Gadget X,2024-03-26
2285,305,723.53,Widget A,2025-03-02
2286,10,1511.66,Service Pro,2024-10-20
2287,715,1679.09,Gadget Z,2024-11-03
2288,804,544.79,Service Plus,2025-01-24
2289,814,898.64,Widget B,2024-11-06
2290,12,1816.95,Widget C,2024-10-31
2291,286,41.09,Service Pro,2024-02-28
2292,275,1453.6,Widget C,2025-06-29
2293,369,429.33,Service Plus,2025-02-07
2294,460,1956.52,Gadget Z,2025-05-23
2295,438,47.51,Gadget Z,2025-04-05
2296,4,475.17,Service Plus,2024-08-08
2297,599,1531.44,Widget A,2024-09-17
2298,200,1240.5,Widget A,2025-03-31
2299,496,1493.21,Gadget X,2024-09-14
2300,481,1445.57,Widget C,2025-05-12
2301,120,114.52,Gadget Y,2024-06-05
2302,978,1202.73,Widget C,2024-08-24
2303,204,1228.89,Gadget Z,2024-12-12
2304,168,751.28,Gadget Y,2024-01-01
2305,109,913.92,Gadget X,2024-04-20
2306,680,392.55,Gadget Y,2024-03-01
2307,490,1154.32,Service Pro,2024-12-22
2308,808,436.61,Gadget Z,2024-11-25
2309,850,639.18,Widget C,2024-04-23
2310,116,54.68,Widget C,2025-06-07
2311,344,419.46,Gadget Z,2024-06-07
2312,4,1488.31,Widget B,2024-05-12
2313,474,1610.37,Widget B,2025-05-05
2314,31,321.36,Widget A,2024-12-05
2315,763,1588.71,Gadget X,2025-06-28
2316,364,137.35,Widget C,2025-02-06
2317,940,906.52,Widget A,2024-08-25
2318,205,1376.62,Widget B,2025-04-13
2319,548,492.64,Gadget Y,2024-04-03
2320,651,1522.26,Widget A,2025-05-04
2321,384,995.58,Widget B,2024-09-24
2322,703,1056.18,Gadget Z,2024-02-24
2323,952,1241.26,Widget B,2025-01-11
2324,684,864.08,Service Pro,2024-12-31
2325,989,1852.18,Gadget X,2025-04-04
2326,723,333.96,Gadget Z,2024-03-09
2327,949,1151.27,Service Pro,2024-02-09
2328,853,397.13,Gadget Y,2025-02-01
2329,879,1120.76,Service Pro,2024-05-06
2330,765,1080.87,Widget C,2025-04-26
2331,458,1363.39,Gadget X,2024-06-07
2332,55,1324.43,Gadget Z,2024-07-01
2333,474,314.35,Gadget X,2024-10-24
2334,66,1033.58,Widget C,2025-06-19
2335,261,1967.36,Gadget Y,2024-07-30
2336,294,1535.48,Service Plus,2024-11-02
2337,693,871.93,Gadget Z,2025-04-09
2338,173,1428.66,Service Plus,2024-09-11
2339,677,1940.28,Widget C,2025-05-08
2340,161,767.94,Gadget Z,2024-01-26
2341,103,1926.57,Widget A,2024-10-06
2342,124,413.96,Service Plus,2024-10-16
2343,604,1839.16,Widget C,2024-12-31
2344,3,291.82,Service Pro,2025-04-25
2345,353,643.58,Service Plus,2025-01-07
2346,102,426.87,Service Pro,2025-01-01
2347,848,1574.44,Service Plus,2025-02-01
2348,160,787.66,Service Pro,2024-12-05
2349,618,1299.22,Widget A,2024-11-01
2350,789,336.36,Widget B,2025-06-20
2351,403,1255.6,Widget A,2024-10-17
2352,12,270.53,Service Pro,2025-06-24
2353,26,484.47,Widget B,2025-01-21
2354,734,900.91,Widget B,2024-10-16
2355,220,194.6,Widget C,2024-05-25
2356,114,26.47,Widget A,2024-07-12
2357,269,885.71,Gadget Z,2024-12-06
2358,111,993.7,Service Plus,2024-09-30
2359,744,38.88,Gadget Z,2024-09-20
2360,406,1910.82,Widget A,2025-04-17
2361,167,1462.79,Widget C,2024-07-02
2362,138,701.52,Widget B,2025-03-05
2363,927,1867.29,Gadget Z,2025-04-17
2364,838,1499.37,Service Pro,2025-03-08
2365,910,1716.39,Widget A,2025-02-06
2366,933,1246.04,Gadget Y,2024-11-14
2367,488,236.34,Widget A,2025-04-01
2368,78,941.11,Service Plus,2024-08-19
2369,746,471.23,Widget B,2024-05-04
2370,740,1858.62,Widget A,2024-05-10
2371,928,1201.66,Widget B,2024-02-21
2372,28,599.02,Gadget Y,2024-05-29
2373,924,1796.24,Gadget Y,2024-01-12
2374,423,1975.1,Gadget Z,2024-02-01
2375,77,261.09,Widget C,2024-02-24
2376,861,1641.59,Gadget Y,2025-05-30
2377,712,430.39,Widget B,2024-03-06
2378,964,1139.55,Service Pro,2025-06-20
2379,265,1381.74,Service Pro,2024-05-24
2380,982,1928.21,Gadget Z,2024-05-26
2381,726,1269.13,Widget B,2025-05-12
2382,474,723.32,Service Plus,2024-10-27
2383,524,1255.34,Widget B,2025-04-03
2384,167,1237.69,Widget B,2024-01-01
2385,331,1977.46,Gadget X,2024-04-30
2386,548,1414.02,Service Pro,2024-03-25
2387,252,398.43,Service Plus,2024-07-16
2388,644,1323.23,Widget C,2024-02-12
2389,107,1015.98,Widget C,2025-05-25
2390,849,1067.68,Widget B,2025-05-17
2391,501,1033.31,Gadget Y,2024-03-16
2392,587,1650.89,Gadget Z,2024-06-13
2393,10,1465.45,Gadget X,2025-05-25
2394,199,1479.02,Widget A,2025-01-16
2395,62,1689.17,Service Plus,2024-07-29
2396,237,1509.27,Gadget Z,2025-02-03
2397,800,1490.65,Widget A,2024-06-26
2398,232,74.96,Gadget Y,2025-02-11
2399,608,1168.21,Gadget X,2024-06-07
2400,857,1870.52,Service Pro,2024-12-19
2401,75,414.19,Gadget X,2024-09-02
2402,902,1044.75,Gadget Z,2025-02-25
2403,432,1234.48,Widget A,2025-04-08
2404,228,275.77,Widget B,2024-02-03
2405,868,678.63,Gadget Z,2024-04-02
2406,218,991.97,Service Pro,2024-07-22
2407,321,1014.6,Service Pro,2024-10-09
2408,592,421.47,Widget A,2024-06-12
2409,509,832.65,Widget B,2024-11-05
2410,424,525.24,Widget B,2025-03-01
2411,260,70.59,Gadget Y,2024-11-19
2412,543,1403.28,Service Pro,2025-05-24
2413,265,589.69,Gadget X,2024-09-21
2414,314,1692.27,Service Pro,2024-11-28
2415,516,186.91,Widget C,2024-09-26
2416,769,130.66,Gadget X,2024-10-28
2417,673,1823.42,Gadget Z,2024-06-23
2418,733,1057.24,Gadget Y,2024-11-26
2419,681,522.9,Widget C,2024-08-29
2420,665,187.74,Service Pro,2025-04-30
2421,291,1446.3,Gadget X,2024-02-12
2422,835,1717.43,Gadget X,2024-03-08
2423,343,290.91,Gadget Y,2024-12-02
2424,420,1788.68,Widget A,2024-11-09
2425,941,1771.89,Service Pro,2024-08-13
2426,247,1150.91,Widget A,2024-09-17
2427,165,409.36,Gadget Z,2024-08-05
2428,838,100.59,Gadget X,2025-01-02
2429,586,313.57,Gadget X,2024-08-28
2430,603,123.09,Widget C,2024-02-26
2431,48,1210.53,Service Pro,2025-01-27
2432,384,195.89,Widget A,2024-12-05
2433,825,1523.44,Gadget Z,2024-09-19
2434,881,621.08,Service Pro,2025-04-18
2435,849,1585.79,Widget C,2024-05-14
2436,789,1378.5,Service Pro,2024-01-28
2437,856,483.14,Gadget Z,2025-01-03
2438,920,903.85,Gadget X,2024-09-05
2439,217,1555.48,Service Plus,2025-03-21
2440,255,1149.11,Gadget X,2024-03-24
2441,696,861.75,Service Plus,2025-03-12
2442,102,34.29,Widget A,2024-10-02
2443,443,1675.99,Gadget X,2024-03-21
2444,541,1897.81,Service Plus,2025-06-08
2445,273,415.28,Service Plus,2024-10-23
2446,841,1313.95,Service Plus,2024-12-11
2447,99,1682.98,Service Pro,2024-08-18
2448,818,1284.66,Gadget Z,2025-04-30
2449,927,106.99,Widget A,2024-07-02
2450,148,508.59,Service Pro,2025-03-18
2451,625,293.83,Widget A,2024-06-04
2452,678,956.71,Widget A,2024-08-15
2453,89,1291.53,Widget B,2024-04-10
2454,946,1648.02,Gadget Y,2024-06-16
2455,153,106.05,Widget A,2024-04-20
2456,869,1951.52,Gadget Y,2024-03-21
2457,759,1537.71,Widget A,2024-02-02
2458,254,1884.8,Widget A,2024-06-28
2459,402,1784.28,Gadget Y,2024-07-25
2460,288,152.5,Widget C,2024-10-31
2461,205,1609.4,Gadget Z,2024-07-17
2462,835,920.33,Widget B,2024-01-16
2463,194,1800.51,Service Pro,2024-08-28
2464,511,1445.12,Widget A,2024-08-29
2465,420,720.99,Widget A,2024-06-17
2466,168,1370.97,Gadget X,2024-01-24
2467,888,1052.6,Widget A,2024-01-14
2468,518,1126.42,Gadget Y,2024-09-13
2469,858,1317.11,Gadget Z,2025-02-09
2470,234,1976.81,Widget C,2024-02-17
2471,423,1436.53,Service Pro,2024-03-17
2472,275,315.43,Service Pro,2025-01-13
2473,735,1130.0,Widget C,2024-11-05
2474,550,895.02,Gadget Y,2025-02-03
2475,215,1925.51,Gadget Y,2024-10-13
2476,914,1592.54,Service Plus,2024-01-26
2477,267,448.06,Service Pro,2025-06-19
2478,697,717.7,Widget C,2024-06-15
2479,39,175.78,Gadget Y,2025-04-26
2480,558,1406.63,Gadget X,2024-05-09
2481,210,1079.11,Gadget X,2024-05-10
2482,91,1030.62,Service Plus,2024-07-30
2483,289,1853.06,Widget C,2024-11-20
2484,267,253.24,Gadget Y,2024-08-03
2485,128,1559.72,Gadget X,2024-01-09
2486,709,427.21,Widget B,2025-06-16
2487,52,728.68,Widget A,2024-08-14
2488,745,1196.42,Gadget X,2025-01-26
2489,533,784.85,Service Plus,2024-10-09
2490,662,415.21,Gadget X,2024-04-01
2491,113,565.45,Widget C,2025-01-07
2492,802,1883.66,Service Plus,2025-05-05
2493,656,256.49,Gadget X,2024-07-18
2494,208,935.07,Gadget X,2024-02-16
2495,162,680.03,Gadget Y,2025-05-02
2496,913,802.64,Gadget X,2024-06-11
2497,631,607.7,Widget B,2024-08-08
2498,868,285.35,Gadget Y,2025-05-06
2499,128,1852.81,Gadget Z,2024-03-02
2500,21,1244.61,Widget C,2024-08-14
2501,642,571.54,Service Pro,2024-11-13
2502,521,1195.31,Gadget X,2025-01-08
2503,901,872.88,Gadget Z,2024-05-22
2504,832,150.46,Gadget Z,2024-05-18
2505,479,212.57,Gadget Z,2024-06-23
2506,741,1748.59,Service Pro,2025-02-23
2507,683,422.77,Gadget X,2025-01-29
2508,784,1798.75,Service Plus,2025-01-17
2509,994,1510.4,Widget B,2025-03-30
2510,427,1564.11,Service Pro,2024-05-22
2511,359,1179.62,Widget B,2024-09-13
2512,442,1532.91,Widget B,2024-11-10
2513,128,1685.61,Service Plus,2025-05-28
2514,210,1772.34,Gadget Y,2025-03-20
2515,362,514.0,Gadget X,2024-11-26
2516,348,1330.87,Gadget Z,2024-09-12
2517,334,1889.4,Widget A,2024-08-10
2518,149,1285.21,Widget B,2024-12-18
2519,419,1506.55,Service Pro,2024-10-26
2520,833,27.78,Widget B,2024-11-06
2521,440,45.16,Service Pro,2024-11-06
2522,291,1240.5,Service Pro,2024-02-23
2523,512,513.42,Gadget Z,2025-05-20
2524,231,1778.23,Gadget Z,2025-02-11
2525,389,130.95,Widget C,2025-03-25
2526,117,191.2,Widget C,2024-08-08
2527,525,1093.29,Service Pro,2024-12-02
2528,48,1954.77,Service Plus,2024-08-15
2529,276,1762.54,Widget C,2024-06-01
2530,542,580.57,Gadget X,2025-03-20
2531,529,535.7,Gadget Y,2024-12-21
2532,170,1396.0,Widget C,2024-01-31
2533,544,1809.48,Service Plus,2024-04-17
2534,603,997.13,Service Pro,2024-01-06
2535,98,829.95,Service Pro,2025-05-11
2536,784,210.34,Gadget X,2024-04-27
2537,724,489.29,Widget C,2025-05-17
2538,515,1581.55,Gadget Z,2024-10-21
2539,623,150.21,Widget B,2025-05-17
2540,298,1358.96,Widget B,2024-04-11
2541,455,968.5,Gadget Y,2024-03-15
2542,262,390.47,Widget B,2024-05-30
2543,551,224.41,Service Plus,2025-05-27
